Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_807	bayseq_library_808	bayseq_library_810	bayseq_library_811	bayseq_library_712	bayseq_library_713	bayseq_library_718	bayseq_library_720	bayseq_likelihood	bayseq_FDR	
ENTPD8L	4.28002	1.60971	-1.41081	-1.35367	0.0044	0.155388	0.590438950280201	1.20730116733401	0.134178002551629	0.918563474115485	0.490498418232511	77.2726436605699	0.286285811250363	0.0866541909685069	0.570192994224501	89	100	45	70	17	109	183	80	0.0189102632102876	0.883708509939363	
TBC1D10A	12.7938	20.1442	0.65492	0.982447	0.0494	0.605132	-0.685750630063922	4.18443336204222	0.0774096265616048	0.70898207939556	-0.592836669192265	562.464979907441	0.246351989532761	0.0161078854769186	0.319534636444654	1110	804	538	1103	35	1010	788	478	0.0493412287277507	0.781508393658696	
BPIFB4	0.0520066	0.192752	1.88998	0	1	1	-1.80431124746515	-2.27925908720378	0.00328363857116254	0.0992916412199191	-0.823233629612104	4.39998872306881	0.396897510558663	0.0380633568949561	0.428157308779591	11	5	3	19	0	5	2	3	0.0508805355026752	0.777281293534573	
KAZALD1	3.31328	0.898636	-1.88245	-1.71252	0.0013	0.0670564	1.39729826860497	0.683971062923031	0.000628614627367416	0.0274045125280544	0.808960901057784	83.8317104996487	0.397572809584712	NA	NA	55	61	25	49	48	49	45	47	0.275339002918589	0.445029814384919	
WDR41	11.4498	6.62794	-0.788692	-0.715902	0.17245	0.93009	0.633373883691308	3.81975895756947	0.107115159959502	0.833083174030161	0.592370353872572	448.19144114852	0.232558766792727	0.0108595642756937	0.286784818088089	450	325	379	557	64	869	886	804	0.145518784593917	0.59792753357642	
JAK2	5.16956	3.96126	-0.384082	-0.59412	0.2331	0.993766	1.0453400743335	2.78084014349945	0.00844865453067771	0.192695664148088	0.90028339997045	226.048910435271	0.285478634023753	0.00161273875426258	0.145043485234156	186	275	85	215	49	349	631	295	0.20709029455215	0.515259506748807	
JAK1	24.112	16.7166	-0.528469	-0.63892	0.20305	0.972207	0.545362974451317	5.59453927111174	0.161097552853621	0.971507109401273	0.501396941125952	1522.69903592209	0.248692854958796	0.0437864613279615	0.450802469771845	2005	1591	726	2123	192	2510	4198	2188	0.0101064891971283	0.922610177435035	
NMRAL1	7.45729	13.1754	0.821123	0.285053	0.45205	0.999226	-0.873641317242323	3.8885887831062	0.0231557257331968	0.364574417415281	-0.734885544034015	452.690518533903	0.272582570080455	0.00701753981840083	0.242294219119157	725	887	612	726	14	654	552	593	0.198849172895478	0.523025343493407	
C5ORF25	4.66815	6.39227	0.453477	0.627428	0.20355	0.972584	-0.466674245927645	3.17439912678466	0.228843006269151	1	-0.39894151108377	277.198546484944	0.193507601196293	0.0392427613020185	0.434584689502122	462	560	253	391	20	501	399	302	0.0243555428452266	0.859011768663137	
MKRN3	1.38943	0.277244	-2.32526	-1.93975	0.00355	0.13369	1.29389201732922	-1.49716188258592	0.00333926766137986	0.100688130134789	0.836744042387062	18.1093109286681	0.397636911848906	0.0353530120063814	0.417032999721146	11	7	4	11	10	18	22	7	0.106868465423951	0.65637505190453	
LHFPL5	42.7458	13.5699	-1.65537	-2.08871	0.0011	0.0585131	1.39529093955794	4.42061927141053	0.000415946803814654	0.0201985283911635	0.780570319828647	759.312287575138	0.397750541582054	NA	NA	455	620	346	584	387	772	463	352	0.616395070068523	0.18936485143071	
LHFPL2	NULL	NULL	NULL	NULL	NULL	NULL	0.869017047709138	0.556441112882905	0.0392929129633946	0.498582549313098	0.730732400999708	46.5661824362496	0.291393231030761	0.0121513186821011	0.292036153356994	48	45	22	52	8	63	137	75	0.0445843358996286	0.793627181026419	
LOC425347	0	1.2901	inf	-nan	5e-05	0.00552662	-9.05130551611003	-0.00455025917505615	7.20026739604908e-19	5.90366539803747e-16	-0.124364732364648	25.8803293249112	0.158728197844692	NA	NA	0	310	1	0	0	0	0	0	0.715626913076227	0.122894524357067	
KIF21A	2.89553	1.83733	-0.65622	-0.0660271	0.72955	0.999226	0.263040845584711	7.52350731698569	0.497176390452	1	0.275785478654473	5792.55316760487	0.139891736142084	0.0486757636155446	0.466705529148401	8079	7315	4138	7352	614	10193	12376	9121	0.00203677502372652	0.967734305106837	
MCAM	10.3057	5.14889	-1.00111	-1.3639	0.0066	0.20206	0.801012011825235	3.15459775223103	0.0417068151182887	0.507824856909892	0.654098150370221	289.810096246245	0.324973327492701	0.0441383176870974	0.450802469771845	181	378	96	448	57	675	431	444	0.0656438508597557	0.743545556600051	
HCRT	25.7034	10.3742	-1.30895	-1.38473	0.0067	0.20402	1.09241084068369	2.08681287275304	0.00598090364555288	0.153399097993399	0.571876182774196	153.525870723772	0.397956827214192	NA	NA	17	115	55	288	50	465	135	67	0.00232028285142039	0.966683002512524	
EMX2	4.11875	1.43206	-1.52412	-1.33817	0.00785	0.222334	-0.304548179828172	-0.15739168784342	0.420526813173132	1	-0.213735132961576	24.4291155304754	0.390714892951711	0.584353963205049	0.945041757660286	58	19	11	62	1	26	74	20	0.00191059395603346	0.968171391346714	
PRKD1	6.49096	6.11455	-0.0861853	-0.12153	0.80805	0.999226	1.14836946351871	3.25904705566025	0.00360376646502459	0.106849921420576	0.854484171092197	334.709952334288	0.365445900576939	NA	NA	258	464	140	180	117	351	570	396	0.0347251673395246	0.823972632725963	
FAM109B	6.40168	4.73762	-0.434289	-0.489125	0.32825	0.999226	0.463236002811216	3.75356653853473	0.238547645065071	1	0.449403196871141	424.357288531202	0.201754633082263	0.025915612479658	0.37543648225492	584	509	263	477	54	674	1091	626	0.0339818891091934	0.826002775416299	
KLF5	1.42445	0.791207	-0.848278	-0.743461	0.11305	0.819914	1.26466965242157	0.128561261240419	0.00476822647574131	0.131499420452592	0.84835130427392	30.2913717140792	0.372905811431018	0.0229074447215028	0.364111542165691	44	24	6	27	2	63	134	47	0.0193998657381596	0.881722396258444	
MAP3K12	5.36452	8.71466	0.699995	0.852421	0.0856	0.754965	-0.743691892122921	2.573177922896	0.0560775107396548	0.603782148257847	-0.621547508619121	179.973585146157	0.27188955709406	0.0222525413284799	0.358969410932536	358	293	183	328	10	367	191	154	0.0984059652023468	0.67176617968266	
LOC101750257	NULL	NULL	NULL	NULL	NULL	NULL	0.821897452541421	1.49744387544719	0.0409056975792369	0.504525774306927	0.654727273680156	94.7392974255523	0.33353674563841	0.049648040664307	0.467762422337245	38	117	49	135	21	171	193	125	0.0470911030429023	0.786529345494013	
RARB	3.01122	2.51028	-0.262497	-0.10636	0.8312	0.999226	1.02077745678852	2.40658396121893	0.0100895078509128	0.215519166699156	0.829360599569982	180.434273773737	0.326675597387523	0.0111236706690121	0.289056372599189	226	126	67	179	47	245	443	216	0.056380652693774	0.764966703085981	
FAM163A	1.13041	2.37827	1.07306	1.19908	0.0177	0.363876	-1.20862514482091	1.74892633141477	0.00451204721274249	0.126729673888332	-0.862335164512188	103.258532543196	0.351954544031086	0.0142803769576517	0.308777450766824	304	73	175	135	9	118	87	76	0.149657277291068	0.592230863688302	
JAKMIP1	NULL	NULL	NULL	NULL	NULL	NULL	0.415811110302092	3.95860814300407	0.285927613333615	1	0.400827364174698	495.656873437835	0.20396208344054	0.0493904826096091	0.467762422337245	491	753	411	465	78	836	817	848	0.0274194335768808	0.847804717115841	
LOC101752251	0.18245	0.0231479	-2.97854	0	1	1	2.59193770251863	-3.29807812354385	0.0203567315919991	0.341184394131289	0.578326565567368	1.29279493005915	0.334642856798655	0.083954098030962	0.562913480946297	1	1	0	0	0	1	7	6	0.176802996529709	0.553283331271913	
LOC101752255	18.9827	14.8159	-0.357545	-3.2492	0.70435	0.999226	1.14005946894117	-1.80189130985424	0.0209517775601138	0.346508917010477	0.736601622562205	11.4411192938852	0.39381034657684	0.0614216854213436	0.509902699280293	7	5	5	8	5	20	13	9	0.0302039394499208	0.838544864003448	
RCOR1	9.09857	5.75347	-0.661209	-0.998218	0.04475	0.57446	0.653497758001502	4.44356508292026	0.0928261993270607	0.771878039406143	0.604037047113499	704.090264028419	0.249566738984967	0.0155058841460127	0.312928082361622	779	903	409	684	153	1017	1298	1029	0.100001485141862	0.668602289543762	
KIAA1958	2.2923	1.51002	-0.602233	-0.862296	0.08545	0.754424	0.727984751955447	3.26863243441551	0.0624916348026282	0.636509463889637	0.636689456148344	317.358492088578	0.284445202335614	0.0251978876904215	0.371745041991735	393	268	165	374	72	498	672	370	0.0540481513532176	0.770233751275061	
__no_feature	NULL	NULL	NULL	NULL	NULL	NULL	1.91182731043137	17.8006141738557	1.72138656465195e-06	0.000190137403032385	0.312081988306483	7495069.44270996	0.299451908178748	NA	NA	3934732	4474597	3144628	3439161	4340932	4661307	4531093	4338177	0.000844590021077306	0.970441931202667	
LOC101751938	0.628817	1.3768	1.13061	1.02275	0.0517	0.618004	-0.893998727614417	0.986526661834239	0.0294164513293471	0.416989438725859	-0.71083092887042	57.6631627701611	0.313836298338628	0.0235142999298164	0.366111935360904	110	164	59	65	3	104	58	47	0.0229670473924053	0.866026643382753	
DDHD2	9.63154	12.6773	0.396404	0.614892	0.2164	0.983296	-0.447156440497993	4.790979209701	0.249334869853319	1	-0.394544084960897	864.033423008616	0.1931739391246	0.0411089803409952	0.440251930887991	1723	1294	747	1357	71	1521	1228	937	0.0156700178962776	0.898942353086057	
LOC101751935	23.3517	7.97168	-1.55057	-1.51611	0.002	0.0920108	1.33606619988931	2.90672143330057	0.000771585226324467	0.0324681183017654	0.773749914653045	294.971992727895	0.39769253398296	NA	NA	226	199	150	192	151	254	185	164	0.559833295559521	0.220435447585034	
DNAJC17	13.7037	17.8973	0.385181	0.55536	0.36265	0.999226	-0.423417348289213	3.29199005260492	0.281948094386533	1	-0.37970169028557	304.362973036933	0.163968357900175	0.0205745998022593	0.353074828749486	481	535	311	439	28	449	372	431	0.055296203738751	0.767441847615133	
TECRL	1.3068	0.68109	-0.940124	-0.86015	0.0797	0.738175	1.02143495945889	1.17973633662326	0.0159955263111656	0.291771444799003	0.526676084795676	65.5870405962018	0.397277876274977	0.184935080307005	0.73806670631226	95	35	3	112	4	138	231	129	0.0132482868824187	0.907776760398554	
DNAJC18	52.8653	69.7226	0.399305	0.471078	0.3258	0.999226	-0.412735091743276	4.8910249766263	0.286859239764031	1	-0.363878489028915	927.233113582314	0.156880393429378	0.0203698687818115	0.351796851762122	1272	1677	1005	1380	75	1357	1307	1323	0.0149526153416273	0.901339659158264	
NRK	9.06539	6.67776	-0.441006	-0.549942	0.286	0.999226	0.700986424386794	4.28051478368072	0.0724683210375782	0.691738581889384	0.648339235126143	623.827765346298	0.240274588745168	0.00696891016565253	0.242277779465533	785	675	351	605	118	833	1489	956	0.116551332090861	0.638938010110465	
TPGS1	6.73634	9.43913	0.486689	0.772412	0.15575	0.910642	-0.540328079753602	3.32254341036606	0.165809437349971	0.977168118112078	-0.470976084242133	308.779177384621	0.21399489815886	0.0277448534448909	0.382719870160765	454	457	312	634	23	528	403	345	0.0494089661851906	0.781342500086141	
ISG12-2	95.1526	8.42734	-3.49709	-5.89936	5e-05	0.00552662	3.45621583788959	3.3539922752047	1.78410635221591e-15	1.08667369190111e-12	1.40980735678019	310.964435785505	0.39595345506104	NA	NA	71	60	46	91	29	122	3207	91	0.94321360215031	0.016935307254462	
LOC100857622	593.24	81.5454	-2.86294	-2.88572	0.0018	0.0855855	2.60878853999519	6.74203689446058	2.1184014407441e-10	5.94211604128721e-08	0.687755342032788	3662.39474254034	0.358369990988715	NA	NA	1220	1637	1009	985	2612	1205	804	723	0.991745522019102	0.00191025921474654	
ECH1	142.334	75.1413	-0.921603	-2.19538	0.02165	0.403202	0.716383272133163	3.9697726791128	0.0641862574979596	0.646349852310582	0.529634407800159	533.949563672277	0.376405236908458	NA	NA	675	389	440	395	183	782	505	422	0.0259624786563872	0.854611955997134	
RAB22A	9.17581	7.56618	-0.278271	-0.280182	0.58355	0.999226	0.777556922891971	3.99617567142995	0.0474006395015907	0.552018507269806	0.700251090528108	508.466243164983	0.258495177628288	0.00674960550502067	0.239062418023324	615	458	273	563	84	728	1519	701	0.166768292063948	0.570846487074702	
ZMIZ1	14.8241	12.8211	-0.209421	-0.322768	0.5185	0.999226	0.371879539759421	6.26146438082919	0.336760309680094	1	0.376021209446454	2436.558648777	0.182565245792492	0.0394316452742888	0.434618481596535	2882	3044	2032	2609	406	3897	4091	3783	0.0134608411219344	0.906986558545123	
NOX4	0.173221	0.0701973	-1.30313	0	1	1	1.49069777039026	-1.82462370093001	0.00131863406141129	0.0493169138967821	0.871979294591577	15.3467188673185	0.394016678034793	0.0268940788008361	0.37868961238421	4	7	3	9	9	5	14	17	0.115395487913362	0.641310298415421	
UBE3C	6.50776	5.60299	-0.215964	-0.317792	0.52055	0.999226	0.391734211137171	4.17222239406707	0.317486388535232	1	0.392746530962097	567.189171193703	0.172106372652115	0.0224894127845948	0.360539260748769	722	689	365	739	69	926	1318	893	0.0284380085536253	0.843934134518789	
TRAPPC4	38.8297	53.4177	0.460159	0.275029	0.5783	0.999226	-0.513949818200065	4.7507355409222	0.184724727213195	1	-0.454455127238612	838.814475786604	0.187592844347325	0.0154115338860857	0.312928082361622	1219	1594	808	1431	60	1474	1046	1032	0.0376085075912613	0.815283549028416	
CD81	170.806	106.714	-0.678606	-0.771111	0.12505	0.852122	0.57061706104615	7.91697018123537	0.141256386583422	0.929626551982989	0.560867422176787	7656.94216553659	0.193840406721655	0.00381035594450241	0.190757169526113	7151	8353	6805	7802	1212	12571	15023	13433	0.00515115242403604	0.945524044367185	
CNKSR1	0.0157888	0.109399	2.79262	0	1	1	-2.50591905585609	-2.52856252487982	0.00095529208965135	0.0382799187353148	-0.688474629725175	3.43775344634603	0.364882249869192	0.0591817734967709	0.501870620212064	1	14	2	16	0	0	3	2	0.0373877356029994	0.815863959780807	
AUTS2	7.96894	8.62528	0.114183	0.168872	0.73675	0.999226	0.957086596545473	5.11512517329688	0.0141732450065414	0.270717838639271	0.727970780571649	1150.44697972397	0.361170401160188	NA	NA	1158	1125	624	962	406	1366	1452	1167	0.48949996432614	0.26948710008736	
LAMB2	NULL	NULL	NULL	NULL	NULL	NULL	1.48837926405328	6.58978729328421	0.000165048854229765	0.00958722472607663	0.836061365103348	3210.41836202525	0.397215378274023	NA	NA	2141	2126	1721	2017	1648	2618	2502	1740	0.842965035577379	0.0664557238270617	
LOC771888	1.9298	1.26916	-0.604581	-0.801866	0.1077	0.810464	0.61763520446347	2.94195182591353	0.123284224014128	0.893936424331016	0.569071101656247	237.736774900395	0.254906473103708	0.0255839035099861	0.372830971285374	290	315	179	171	24	423	717	365	0.0432707453706696	0.798437485999272	
ANKRD60	0.555848	0.226477	-1.29532	-0.977522	0.02155	0.402661	0.913886699134806	-0.0969840540709196	0.0238667894754324	0.370569714520953	0.708804193511673	36.3648520256381	0.362308244099134	0.0504231385527026	0.470850974277144	32	41	16	21	13	43	61	38	0.0246857455278543	0.858313423049356	
CPSF4L	0.183875	0.0867966	-1.08301	0	1	1	1.60821155512398	-2.70926614458885	0.0227456411480154	0.361589543619233	0.793945523597157	3.71069019794845	0.397978763554051	0.0460489393462733	0.457026038605054	2	1	1	4	1	9	8	6	0.0679254648676959	0.737136013482772	
MOV10	2.74475	0.688078	-1.99603	-1.71288	0.00385	0.142158	1.90115609860014	1.85523759754645	5.01391194532521e-06	0.000492564861061949	1.14757078307873	114.191199558141	0.389011535811021	NA	NA	88	65	40	54	19	103	747	70	0.388787697142883	0.34457557785538	
LOC101750866	0.707625	0.162188	-2.12532	-1.65227	0.00445	0.15586	0.955334013294534	-1.0969285650761	0.0271922798848969	0.400334960349608	0.678385731906858	21.5408946097987	0.397183171702722	0.0876378025561801	0.571918068466499	14	8	16	11	10	19	20	23	0.0150866462150008	0.900825690668545	
LOC101750867	0.159964	0	-inf	0	1	1	1.92181986646472	-3.33744546738194	0.0252895245142963	0.384263780182301	0.472752400610016	2.22581515204632	0.331677937335779	0.154060189019599	0.700376649056775	2	0	0	1	1	7	4	0	0.0392953559593917	0.810746749391519	
C10H15orf43	NULL	NULL	NULL	NULL	NULL	NULL	1.0288663261798	3.54861292510612	0.00872385994348741	0.196204482972457	0.760584550818081	406.841492936445	0.367787181184895	NA	NA	270	297	252	453	145	456	646	373	0.0731649865641973	0.724293495902152	
STK38L	24.0048	22.8132	-0.0734507	-0.108472	0.8289	0.999226	0.865593275369113	3.7222344076594	0.0269955960767011	0.398429164743684	0.724855296421221	433.487965868234	0.319428771908871	0.0232547339580257	0.36584998106145	627	518	192	239	104	586	901	635	0.0462246186096393	0.789105040878207	
QSOX1	65.8809	78.352	0.250112	0.323952	0.5227	0.999226	-0.756547771070336	6.10436544634934	0.0523419315707252	0.591009161665636	-0.70592621296074	2158.83880146558	0.152717040416885	3.79242266301518e-06	0.00385890160146097	3722	4502	2413	3127	190	3097	2484	2048	0.21535980713889	0.507356323335134	
LOC101751403	0	0	0	0	1	1	-1.16444520775626	-1.6980887098436	0.0214580882427718	0.353784628893588	-0.504270683250658	7.41872804020378	0.393591061507854	0.200121806607898	0.753493159700222	14	15	8	19	0	3	1	19	0.103034259564121	0.663116689044053	
LOC101747978	0.278548	0.0177365	-3.97313	0	1	1	1.61113301917669	-3.46862986609688	0.0388148794618758	0.495294694658641	0.47199538987125	3.07692995672518	0.328038493402391	0.150195442220428	0.694674394149633	1	1	0	1	2	6	0	1	0.0380225630975298	0.814229659879971	
LOC431205	5.21292	3.21051	-0.699289	-0.910004	0.0705	0.700731	0.971691402874436	3.18810271700993	0.015099216907638	0.279656912282387	0.747082845728943	278.827368548401	0.340777431734487	0.0283585966749106	0.385951354765109	343	462	93	128	21	806	689	559	0.0301515490199783	0.838720437708951	
LOC100857356	9.86395	5.92988	-0.734164	-1.1097	0.0247	0.433447	0.548527574223086	5.01543757015667	0.158029394091756	0.965358232797648	0.514655562946407	1034.68067568717	0.241607447001604	0.0331607824704734	0.410687013927914	1156	832	854	1262	191	1678	1935	1537	0.0424329482929156	0.800650383342813	
LAPTM4B	8.11382	12.8256	0.66057	1.05902	0.0468	0.587919	-0.642833404323524	4.22189339188135	0.0944278116342709	0.779331044684238	-0.543310218407551	574.500264936331	0.267746307125898	0.0424381471827797	0.444842365176626	1043	839	551	1165	25	1069	798	631	0.0350561759120027	0.823019941980032	
AARSD1	62.5037	39.2045	-0.672924	-0.534473	0.16765	0.925864	0.807505448250531	6.07999621425346	0.0376836500781201	0.487759594635922	0.560351919047623	2227.50103747709	0.383662847436063	NA	NA	1942	2408	1494	2047	861	2236	1940	1794	0.452252551447695	0.298509137319497	
CRYBB2	15.7044	3.28372	-2.25776	-2.04163	0.00055	0.0349332	0.914735396501779	0.613268102132456	0.0201984916571115	0.341184394131289	0.594523009936141	69.1290438972185	0.398179068615247	NA	NA	12	56	50	72	32	73	46	48	0.00311117721682077	0.963391276173443	
LOC100857975	0.579684	0.184101	-1.65477	-1.3065	0.0307	0.483419	1.0005989477682	-1.62787231462846	0.0311317995647876	0.431513461067713	0.65210993372286	11.268007307526	0.392292334816791	0.0964514191373705	0.591348630548921	10	6	2	13	4	23	19	8	0.0170276601277962	0.893796486646285	
C5AR1	0.752661	0.272704	-1.46467	-1.4076	0.00985	0.254426	1.06902218109602	0.0703828958070168	0.0103235060836466	0.219418247947337	0.805520144839308	40.4985414464482	0.363480987651251	0.0266827840920066	0.376782693243699	29	35	28	19	14	51	82	39	0.0349348282082993	0.823497702699898	
